directory,scl_file,notes,period,just,limit,description,tones,reference
divisions-of-the-tetrachord,235_C15.scl,3,498.044999,True,7,"Chromatic tetrachord 21/20 * 16/15 * 25/21, Perrett",21/20 28/25 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,248_C17.scl,3,498.044999,True,7,"Chromatic tetrachord 28/27 * 243/224 * 32/27, Archytas",28/27 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,253_C17.scl,3,498.044999,True,7,"Chromatic tetrachord 21/20 * 15/14 * 32/27, Perrett",21/20 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,255_C17.scl,3,498.044999,True,7,"Chromatic tetrachord 36/35 * 35/32 * 32/27, Wilson",36/35 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,256_C17.scl,3,498.044999,True,7,"Chromatic tetrachord 49/48 * 54/49 * 32/27, Wilson",49/48 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,307_C24.scl,3,498.044999,True,7,"Chromatic tetrachord 16/15 * 15/14 * 7/6, Al-Farabi",16/15 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,311_C24.scl,3,498.044999,True,7,"Chromatic tetrachord 10/9 * 36/35 * 7/6, Avicenna",10/9 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,312_C24.scl,3,498.044999,True,7,"Chromatic tetrachord 64/63 * 9/8 * 7/6, Barbour",64/63 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,314_C24.scl,3,498.044999,True,7,"Chromatic tetrachord 256/243 * 243/224 * 7/6, Hipkins",256/243 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,317_C24.scl,3,498.044999,True,7,Chromatic tetrachord 50/49 * 7/6 * 28/25,50/49 25/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,320_C24.scl,3,498.044999,True,7,Chromatic tetrachord 28/27 * 54/49 * 7/6,28/27 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,326_C24.scl,3,498.044999,True,7,Chromatic tetrachord 27/25 * 7/6 * 200/189,27/25 63/50 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,328_C24.scl,3,498.044999,True,7,Chromatic tetrachord 7/6 * 1024/945 * 135/128,7/6 512/405 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,392_D6.scl,3,498.044999,True,7,"Diatonic tetrachord 21/20 * 10/9 * 8/7, Ptolemy",21/20 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,393_D6.scl,3,498.044999,True,7,"Diatonic tetrachord 28/27 * 8/7 * 9/8, Archytas",28/27 32/27 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,394_D6.scl,3,498.044999,True,7,"Diatonic tetrachord 49/48 * 8/7 * 8/7, Al-Farabi",49/48 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,397_D6.scl,3,498.044999,True,7,"Diatonic tetrachord 16/15 * 35/32 * 8/7, Vogel",16/15 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,399_D6.scl,3,498.044999,True,7,Diatonic tetrachord 25/24 * 8/7 * 28/25,25/24 25/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,400_D6.scl,3,498.044999,True,7,Diatonic tetrachord 15/14 * 8/7 * 49/45,15/14 60/49 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,406_D6.scl,3,498.044999,True,7,Diatonic tetrachord 256/243 * 567/512 * 8/7,256/243 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,461_D15.scl,3,498.044999,True,7,Diatonic tetrachord 9/8 * 15/14 * 448/405,9/8 135/112 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,466_D15.scl,3,498.044999,True,7,Diatonic tetrachord 9/8 * 200/189 * 28/25,9/8 25/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,471_D15.scl,3,498.044999,True,7,Diatonic tetrachord 9/8 * 7168/6561 * 243/224,9/8 896/729 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,472_D15.scl,3,498.044999,True,7,Diatonic tetrachord 35/32 * 1024/945 * 9/8,35/32 32/27 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,481_R5.scl,3,498.044999,True,7,"Reduplicated tetrachord 15/14 * 15/14 * 784/675, Avicenna",15/14 225/196 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,488_R12.scl,3,498.044999,True,7,Reduplicated tetrachord 28/27 * 28/27 * 243/196,28/27 784/729 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,490_R14.scl,3,498.044999,True,7,Reduplicated tetrachord 36/35 * 36/35 * 1225/972,36/35 1296/1225 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,524_M32.scl,3,498.044999,True,7,Miscellaneous tetrachord 36/35 * 256/243 * 315/256,36/35 1024/945 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,525_M33.scl,3,498.044999,True,7,Miscellaneous tetrachord 64/63 * 16/15 * 315/256,64/63 1024/945 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,526_M34.scl,3,498.044999,True,7,Miscellaneous tetrachord 64/63 * 2187/2048 * 896/729,64/63 243/224 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,527_M35.scl,3,498.044999,True,7,Miscellaneous tetrachord 36/35 * 135/128 * 896/729,36/35 243/224 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,528_M36.scl,3,498.044999,True,7,Miscellaneous tetrachord 28/27 * 2187/1792 * 256/243,28/27 81/64 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,529_M37.scl,3,498.044999,True,7,Miscellaneous tetrachord 16/15 * 2240/2187 * 2187/1792,16/15 7168/6561 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,530_M38.scl,3,498.044999,True,7,Miscellaneous tetrachord 28/27 * 128/105 * 135/128,28/27 512/405 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,537_M45.scl,3,498.044999,True,7,Miscellaneous tetrachord 15/14 * 36/35 * 98/81,15/14 54/49 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,538_M46.scl,3,498.044999,True,7,Miscellaneous tetrachord 28/27 * 16/15 * 135/112,28/27 448/405 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,548_M56.scl,3,498.044999,True,7,Miscellaneous tetrachord 7168/6561 * 36/35 * 1215/1024,7168/6561 4096/3645 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,550_M58.scl,3,498.044999,True,7,Miscellaneous tetrachord 28/27 * 1024/945 * 1215/1024,28/27 4096/3645 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,561_M69.scl,3,498.044999,True,7,Miscellaneous tetrachord 28/27 * 81/70 * 10/9,28/27 6/5 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,562_M70.scl,3,498.044999,True,7,Miscellaneous tetrachord 81/70 * 2240/2187 * 9/8,81/70 32/27 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,563_M71.scl,3,498.044999,True,7,Miscellaneous tetrachord 81/70 * 256/243 * 35/32,81/70 128/105 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,564_M72.scl,3,498.044999,True,7,Miscellaneous tetrachord 135/128 * 7168/6561 * 81/70,135/128 280/243 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,567_M75.scl,3,498.044999,True,7,Miscellaneous tetrachord 16/15 * 280/243 * 243/224,16/15 896/729 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,568_M76.scl,3,498.044999,True,7,Miscellaneous tetrachord 36/35 * 9/8 * 280/243,36/35 81/70 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,569_M77.scl,3,498.044999,True,7,Miscellaneous tetrachord 8/7 * 81/80 * 280/243,8/7 81/70 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,582_M90.scl,3,498.044999,True,7,Miscellaneous tetrachord 4096/3645 * 35/32 * 243/224,4096/3645 896/729 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
xenharmonikon,xen15-chalmers-triadic-diamond-35-27-tetrachord.scl,3,498.044999,True,7,"Upper tetrachord 36/35 * 2450/2187 * 81/70 of triadic diamond for M=35/27, D=3/2",36/35 280/243 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.64"
xenharmonikon,xen15-chalmers-triadic-diamond-56-45-tetrachord.scl,3,498.044999,True,7,"Upper tetrachord 15/14 * 6272/6075 * 135/112 of triadic diamond for M=56/45, D=3/2",15/14 448/405 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.64"
xenharmonikon,xen15-chalmers-triadic-diamond-7-6-tetrachord.scl,3,498.044999,True,7,"Upper tetrachord 28/27 * 54/49 * 7/6 of triadic diamond for M=7/6, D=3/2",28/27 8/7 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.64"
xenharmonikon,xen15-chalmers-triadic-diamond-8-7-tetrachord.scl,3,498.044999,True,7,"Upper tetrachord 64/63 * 147/128 * 8/7 of triadic diamond for M=8/7, D=3/2",64/63 7/6 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.64"
xenharmonikon,xen15-chalmers-triadic-reversed-diamond-21-16-tetrachord.scl,3,498.044999,True,7,"Tetrachord 64/63 * 1323/1024 * 64/63 of triadic reversed diamond for M=21/16, D=3/2",64/63 21/16 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.66"
xenharmonikon,xen15-chalmers-triadic-reversed-diamond-35-27-tetrachord.scl,3,498.044999,True,7,"Tetrachord 36/35 * 1225/972 * 36/35 of triadic reversed diamond for M=35/27, D=3/2",36/35 35/27 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.65"
xenharmonikon,xen15-chalmers-triadic-reversed-diamond-56-45-tetrachord.scl,3,498.044999,True,7,"Tetrachord 15/14 * 784/675 * 15/14 of triadic reversed diamond for M=56/45, D=3/2",15/14 56/45 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.65"
xenharmonikon,xen15-chalmers-triadic-reversed-diamond-7-6-tetrachord.scl,3,498.044999,True,7,"Tetrachord 8/7 * 49/48 * 8/7 of triadic reversed diamond for M=7/6, D=3/2",8/7 7/6 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.65"
xenharmonikon,xen15-chalmers-triadic-reversed-diamond-9-7-tetrachord.scl,3,498.044999,True,7,"Tetrachord 28/27 * 243/196 * 28/27 of triadic reversed diamond for M=9/7, D=3/2",28/27 9/7 4/3,"John H. Chalmers, Jr., The Triadic Diamond, the Triadic Reversed Diamond, and their Constituent Tetrachords when D=3/2, Xenharmonikon 15 (1993), p.65"
xenharmonikon,xen18-ayers-table-64.scl,3,498.044999,True,7,Archytas' Enharmonic Tetrachord,5/4 9/7 4/3,"Lydia Ayers, Making Scales from Mathematical Means, Xenharmonikon 18 (2006), p.220"
divisions-of-the-tetrachord,014_H4.scl,3,498.044999,True,11,Hyperenharmonic tetrachord 99/98 * 49/48 * 128/99,99/98 33/32 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,026_H8.scl,3,498.044999,True,11,"Hyperenharmonic tetrachord 56/55 * 55/54 * 9/7, Wilson",56/55 28/27 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,056_E4.scl,3,498.044999,True,11,Enharmonic tetrachord 33/32 * 64/63 * 14/11,33/32 22/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,059_E4.scl,3,498.044999,True,11,Enharmonic tetrachord 36/35 * 55/54 * 14/11,36/35 22/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,060_E4.scl,3,498.044999,True,11,Enharmonic tetrachord 50/49 * 77/75 * 14/11,50/49 22/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,107_E13.scl,3,498.044999,True,11,"Enharmonic tetrachord 56/55 * 22/21 * 5/4, Ptolemy?",56/55 16/15 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,117_E14.scl,3,498.044999,True,11,Enharmonic tetrachord 4374/4235 * 4235/4096 * 8192/6561,4374/4235 2187/2048 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,123_E15.scl,3,498.044999,True,11,Enharmonic tetrachord 45/44 * 22/21 * 56/45,45/44 15/14 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,125_E15.scl,3,498.044999,True,11,Enharmonic tetrachord 80/77 * 33/32 * 56/45,80/77 15/14 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,148_C4.scl,3,498.044999,True,11,Chromatic tetrachord 81/77 * 77/75 * 100/81,81/77 27/25 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,171_C7.scl,3,498.044999,True,11,Chromatic tetrachord 132/125 * 250/243 * 27/22,132/125 88/81 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,173_C7.scl,3,498.044999,True,11,Chromatic tetrachord 28/27 * 22/21 * 27/22,28/27 88/81 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,174_C7.scl,3,498.044999,True,11,Chromatic tetrachord 55/54 * 16/15 * 27/22,55/54 88/81 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,178_C8.scl,3,498.044999,True,11,Chromatic tetrachord 36/35 * 35/33 * 11/9,36/35 12/11 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,179_C8.scl,3,498.044999,True,11,Chromatic tetrachord 45/44 * 16/15 * 11/9,45/44 12/11 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,180_C8.scl,3,498.044999,True,11,Chromatic tetrachord 56/55 * 15/14 * 11/9,56/55 12/11 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,184_C8.scl,3,498.044999,True,11,Chromatic tetrachord 28/27 * 81/77 * 11/9,28/27 12/11 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,203_C12.scl,3,498.044999,True,11,Chromatic tetrachord 22/21 * 21/20 * 40/33,22/21 11/10 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,205_C12.scl,3,498.044999,True,11,Chromatic tetrachord 33/32 * 16/15 * 40/33,33/32 11/10 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,206_C12.scl,3,498.044999,True,11,Chromatic tetrachord 55/54 * 27/25 * 40/33,55/54 11/10 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,217_C14.scl,3,498.044999,True,11,"Chromatic tetrachord 55/54 * 12/11 * 6/5, Barbour",55/54 10/9 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,219_C14.scl,3,498.044999,True,11,Chromatic tetrachord 22/21 * 35/33 * 6/5,22/21 10/9 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,223_C14.scl,3,498.044999,True,11,Chromatic tetrachord 80/77 * 77/72 * 6/5,80/77 10/9 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,225_C14.scl,3,498.044999,True,11,Chromatic tetrachord 88/81 * 45/44 * 6/5,88/81 10/9 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,228_C14.scl,3,498.044999,True,11,"Chromatic tetrachord 100/99 * 11/10 * 6/5, Hofmann",100/99 10/9 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,251_C17.scl,3,498.044999,True,11,"Chromatic tetrachord 33/32 * 12/11 * 32/27, Barbour?",33/32 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,252_C17.scl,3,498.044999,True,11,"Chromatic tetrachord 45/44 * 11/10 * 32/27, Barbour?",45/44 9/8 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,281_C20.scl,3,498.044999,True,11,Chromatic tetrachord 56/55 * 10/9 * 33/28,56/55 112/99 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,282_C20.scl,3,498.044999,True,11,Chromatic tetrachord 16/15 * 35/33 * 33/28,16/15 112/99 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,308_C24.scl,3,498.044999,True,11,"Chromatic tetrachord 22/21 * 12/11 * 7/6, Ptolemy",22/21 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,324_C24.scl,3,498.044999,True,11,Chromatic tetrachord 88/81 * 81/77 * 7/6,88/81 8/7 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,395_D6.scl,3,498.044999,True,11,"Diatonic tetrachord 35/33 * 11/10 * 8/7, Avicenna",35/33 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,396_D6.scl,3,498.044999,True,11,"Diatonic tetrachord 77/72 * 12/11 * 8/7, Avicenna",77/72 7/6 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,414_D8.scl,3,498.044999,True,11,Diatonic tetrachord 16/15 * 11/10 * 25/22,16/15 88/75 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,415_D8.scl,3,498.044999,True,11,Diatonic tetrachord 88/81 * 27/25 * 25/22,88/81 88/75 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,416_D8.scl,3,498.044999,True,11,Diatonic tetrachord 22/21 * 25/22 * 28/25,22/21 25/21 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
divisions-of-the-tetrachord,417_D8.scl,3,498.044999,True,11,Diatonic tetrachord 28/27 * 198/175 * 25/22,28/27 88/75 4/3,"John H. Chalmers, Jr., Divisions of the Tetrachord, Frog Peak Music, 1993."
